id_registro,fecha,turno,linea_produccion,fase,unidades_producidas,unidades_defectuosas,tiempo_produccion_min,tiempo_parada_min,hubo_parada,motivo_parada,operario_id
72406,20230113,tarde,C,tratamiento_termico,331,19,375,22,si,fallo maquina,OP003
23166,01-12-2024,mañana,A,control_calidad,386,37,359,0,No,,OP070
48517,2023-02-02,tarde,C,corte ,452,12,479,0,no,,
28764,2024-09-26,manana,B,control calidad,377,20,336,0,0,,
84959,2024-08-10,tarde ,B,tratamiento_termico,317,19,238,0,0,,OP043
76143,2023-06-30,noche,A,control_calidad,390,28,342,0,No,,OP076
22098,2024-10-16,Tarde,B,tratamiento_termico,371,13,369,0,n,,OP028
49498,2024-12-28,tarde,A,expedicion,509,8,268,0,No,,OP003
81925,05/04/2023,Tarde,A,control_calidad,658,61,330,0,n,,OP010
71184,2024-09-09,noche,C,tratamiento termico,346,17,418,0,n,, OP002
68495,2023-10-01,tarde,B,control_calidad,503,37,240,0,No,,OP009
73198,2024-04-02,mañana,A,expedicion,367,12,215,0,No,,OP051
41575,2024-01-24,mañana,C,control_calidadd,385,20,431,0,NO,,
32338,2024-09-21,tarde,A,control_calidadd,375,20,430,0,no,,OP44
96474,2023-04-25,mañana,,mecanizado,293,15,450,5,1,faltamaterial,OP072
23824,2023-07-03,tarde,A,corte,535,28,526,0,No,,OP008
13830,20240907,mañana,AA,control_calidad,0,10,294,0,n,,OP062
52795,2024-06-12,mañana,C,control_calidad,502,37,245,0,n,,OP063
46747,09-08-2023,tarde,B,control_calidad,441,37,308,0,No,,op033
43767,2024-09-05,noche,A,expedición,266,13,462,0,0,,OP048
97897,2023-08-31,noche,A,control_calidad,471,42,248,0,n,,OP064
27793,2024-02-02,maana,B,control_calidad,443,23,347,0,n,,OP062
93040,2024-08-16,mañana,c,control_calidad,490,44,301,0,NO,,OP052
21854,2023/01/02,  noche,B,tratamiento_termicoo,354,20,431,0,n,,OP003
53620,03-05-2023,tarde,B,Expedicion,464,9,227,0,n,,OP002
85493,2024-01-05,mañana,C,corte,392,12,469,0,0,,OP060
88732,2023-01-14,NOCHE,B,tratamiento_termico,326,,404,0,0,,OP042
54987,20241013,tarde,B,expedicion,442,7,268,0,n,,OP069
60023,2024-09-30,mañana,B,tratamiento_termico,339,13,392,0,0,,OP059
83649,2023-08-20,mañana,C,tratamiento_termico,412,28,305,0,n,,OP062
67273,2024-01-22,Tarde,C,tratamiento termico,376,12,368,17,0,,OP036
39301,2023-02-02,noche,A,control_calidad,0,6,348,0,no,,OP015
48138,2024-10-16,mañana,B,mecanizado,316,13,395,11,Yes,falta_material, OP003
21683,2024-12-24,mañana,C,mecanizado,327,18,339,1,si,,OP019
87620,2024-05-11,noche,A,tratamiento termico,278,12,359,64,sí,error_operario,OP039
25218,2024/03/19,mañana,A,tratamiento_termico,378,13,413,36,Yes,falta_material,OP011
26700,2023-05-27,noche,A,expedicion,399,10,299,0,No,,OP008
59832,2023-01-29,noche,,mecanizado,272,12,548,0,NO,,OP001
10220,2023-12-17,noche,C,corte,299,11,570,40,S,error_operario,OP067
87340,08-02-2023,mañana,A,control_calidadd,344,14,463,0,NO,mantenimiento,OP038
60875,2024-09-20,noche,C,tratamiento_termico ,308,17,375,0,NO,,OP022
51896,2023-11-05,mañaña,A,tratamiento_termico,300,17,377,0,n,,OP024
99037,2024-08-13,tarde,C,mecanizado,298,16,431,0,no,,OP 058
26555,2024-06-21,  mañana,B,tratamiento_termico,388,23,396,0,NO,,OP029
88855,2024-11-02,noche,C,control_calidad,437,28,4380,0,No,,OP001
23970,2024-01-06,mañana,A,corte,444,22,447,0,NO,,OP051
80555,2024-09-20,tarde ,A,control_calidad,533,39,342,25,NO,,OP021
51409,2023-02-07,tarde,C,tratamiento_termico,338,9,344,0,No,,op042
48905,2024-08-03,  noche,C,mecanizado,242,18,449,14,SI,error_operario,OP032
75514,2024-03-27,mañaña,B,CORTE ,455,15,472,312,S,mantenimiento,OP024
29323,2024-08-14,mañana,C,mecanizado,338,22,446,0,No,,OP024
29119,2023-01-11,  noche,A,mecanizado,285,14,478,0,No,,OP057
14501,2023-04-07,mañaña,A,tratamiento_termico,382,16,344,0,n,,op064
50487,2023-01-29,tarde,C,expedicion,488,8,236,0,n,,OP072
26182,2023-07-26,noche,A,corte,348,12,591,0,0,,OP014
85231,2024-10-18,noche,línea A,expedicion,401,9,278,0,no,,OP022
38272,2024-11-17,noche,C,corte,332,9,457,0,NO,,OP062
59375,2024-07-12,noche,C,tratamiento termico,272,21,463,0,NO,,OP011
53665,2023-09-29,noche,,corte,304,324,414,0,No,,OP012
37605,2024-12-19,tarde,C,corte,361,7,486,0,No,,OP025
39500,13-03-2023,mañana,B,control_calidad,443,33,321,0,n,,OP048
16889,2023-05-10,noche,B,mecaniado,291,8,393,0,NO,,OP040
33464,2024-11-13,tarde,B,corte,478,9,421,54,si,falta_material,OP061
61355,2023-06-14,noche,B,corte,429,11,,0,n,,OP025
96409,2024-10-30,tarde,A,corte,430,11,525,0,no,,OP074
30865,2023-04-10,noche,,mecanizado,258,8,464,0,No,,OP0013
81819,2023-10-13,manana,AA,tratamiento termico,331,16,309,0,No,,OP011
65369,2023-06-29,tarde,A,control_calidad,360,31,314,15,SI,mantenimiento,OP018
55653,2024-02-04,noche,B,control_calidadd,254,12,450,13,S,mantenimiento,OP041
61257,14.08.2023,manana,C,control calidad,393,19,399,0,n,,OP034
47098,2023-05-07,tarde,c,mecanizado,-4,7,405,0,n,,OP053
35571,2024-11-26,mañana,B,mecanizado ,,2,450,0,No,,OP041
81828,2024-06-29,tarde,B,tratamiento_termico,262,10,363,0,No,,OP073
27157,2023-12-12,mañana,A,expedición ,421,21,448,13,sí,error_operario,OP0011
86072,2024-08-25,tarde,C,control_calidad,498,34,349,0,no,,OP028
17094,2023-09-26,tarde ,B,control_calidad,597,40,271,0,No,,OP071
49855,2023-05-28,mañana,C,corte,319,14,581,0,n,,OP029
31455,17.08.2023,manana,A,expedicion,576,9,239,0,NO,,OP076
67918,2023-02-13,mañana,A,tratamiento_termico ,391,21,400,0,no,,OP022 
48152,2023-04-16,noch,A,Mecanizado,297,,394,0,No,,OP042
37494,17/10/2023,mañana,A,mecaniado,340,24,359,0,no,,OP038
35644,2024-12-25,noche,,Expedicion,398,4,262,0,n,fallo_maquina,OP047
11197,2024-03-29,maana,A,expedicion,491,10,287,0,no,,OP013
85455,2023-10-02,mañana,B,corte,0,9,517,7,SI,Mantenimiento,OP069
29346,2024-08-19,tarde,línea A,mecanizado,292,18,464,22,sí,,op020
65982,2024-09-12,mañana,B,tratamiento_termico,370,11,402,0,no,,OP022
32049,2023-08-06,noch,B,mecanizado,250,12,446,8,sí,falta_material,OP053
22589,2023-06-07,noche,A,control_calidad ,333,27,441,4,1,falta material,OP018
72111,2024-01-24,noche,línea A,expedicion,447,8,296,0,No,,OP022
16877,2024-03-30,tarde ,A,expedicion ,471,11,264,0,no,,OP039
77559,2024-04-26,mañana,BC,mecanizado,309,,432,0,no,,OP053
87777,2024-08-26,noche,C,expedicion,467,,227,0,no,,OP078
29473,2024-07-08,noches,B,corte,294,8,518,0,0,,OP058
62952,2023-06-14,noche,B,control calidad,349,11,444,0,0,,OP020
25571,2023-01-11,mañana,B,mecanizado,266,12,377,0,no,,OP016
74045,2024-02-11,manana,C,cortte,325,13,459,2,Sí,error_operario,OP011
88139,2023-10-21,noche,C,control_calidad,432,37,322,0,0,,OP073
95563,2023-03-20,noche,B,corte,361,13,490,0,n,,OP056
97914,2023-08-24,manana,línea A,corte,358,4,468,0,NO,,OP042
70774,2023-03-01,  noch, A,mecanizado,280,10,346,0,NO,,OP070
95237,2024-07-05, mañana,C,mecanizdo,385,17,406,33,1,falta_material,OP034
92881,16-05-2023,  tarde,B,control_calidad,537,46,255,0,n,,op009
58145,2023-08-09,mañana,,mecanizado,304,21,457,18,Yes,falta_material,OP033
11617,17/03/2024,noches,,mecanizado,218,13,369,37,yes,fallo_maquina,OP015
74122,25/06/2024,noche,C,Mecanizado,-15,1,529,15,No,,OP032
76813,2024-10-08,mañana,A,control_calidad,-33,0,251,10,Sí,falta_material,OP013
86919,2023-09-30,tarde,A,tratamiento_termico,333,12,343,15,sí,Error_operario,OP079
85055,20/05/2024,Tarde,A,corte,348,3,454,3,no,,OP022
22393,2023-02-13,mañana,C,cortte,,5,399,0,n,,OP048
33736,16/03/2023,mañana,C,corte,369,7,491,61,Sí,error_operario,OP 009
94488,2023-12-09,tarde,B,mecanizado,346,23,4390,8,0,,OP059
49107,27-07-2024,mañana,C,tratamiento_termico,317,10,356,2,si,Mantenimiento,op023
23033,2023-04-24,mañana,B,tratamiento_termico,330,9,305,0,0,,OP066
80452,2023-12-04,mañana,b,mecanizado,290,13,357,28,Yes,fallo_maquina,OP069
12588,2023-03-25,noche,B,expedición,382,26,390,0,no,, OP024
80309,2024-04-06,mañaña,,mecaniado,351,20,456,0,No,fallo_maquina,OP041
79479,29-08-2024,NOCHE,C,tratamiento_termico,322,18,372,0,n,,OP050
78013,2024-11-03,  noch,B,control_calidad,439,41,309,0,NO,,OP072
80645,2023-07-16,Tarde,C,expedicion,423,6,249,0,NO,,OP075
95419,2023-09-10,tarde,B,corte,,2,510,0,NO,,OP072
37192,15/02/2024,Mañana,C,corte,464,9,573,0,0,,OP022
25378,2024-03-12,tarde,B,expedicion,490,7,246,0,No,,OP0066
88525,20241209,tarde,A,tratamiento_termico,260,10,405,10,yes,fallo_maquina, OP041
10697,2023-05-31,  noche,B,mecanizado,246,20,458,0,No,,OP006
51195,2024-07-21,manana,B,control calidad,350,16,513,0,n,,OP053
26884,02-22-2024,tarde,BC,expedicion,299,5,261,0,0,,OP033
95542,2024-06-09,tarde ,B,mecanizdo,257,10,386,0,0,,OP045
83727,2023-05-05,NOCHE,B,tratamiento_termico,350,10,405,0,No,,op011
14588,2023-01-20,noch,,control calidad,386,19,407,0,NO,,OP024
26346,23/11/2024,Tarde,a,mecanizado,330,346,355,44,yes,fallo_maquina,OP030
57652,2024-06-14,tare,A,mecanizado,341,15,343,0,n,,OP047
32492,2023/11/10,tarde,B,control_calidad ,572,,341,0,no,,OP010
96266,2024-02-04,tarde,B,mecanizado,272,18,375,0,n,,OP057
71184,12-20-2024,mañana,c,control_calidad,636,50,306,0,No,,OP072
78084,2024-11-13,tarde,C,mecanizado,258,9,388,11,Yes,fallo_maquina,OP-048
48456,2024-03-27,tarde,A,tratamiento_termicoo,315,16,500,0,n,,Op012
68316,2023-08-09,noch,,mecanizado,310,18,405,0,0,,OP009
74283,2023-08-06,mañana,C,tratamiento_termico,346,9,349,0,0,,OP014
78506,2023-10-05,mañana,B,corte,440,18,527,6,S,,OP017
56152,2024-05-06,noche,C,expedicion,305,5,258,0,no,,OP019
76924,2023-06-14,tarde,B,control_calidad,449,23,301,0,no,,OP0007
22977,2023-03-11,  tarde,A,mecanizado,313,12,485,0,n,,OP028
15863,2024-05-10,  mañaña,C,control_calidad,588,46,3015,0,NO,,OP022
34651,2024-02-04,mañana,C,expedicion,482,7,183,0,NO,,OP0079
38208,2023-11-12,mañana,a,CORTE,490,21,456,105,si,error_operario,OP051
88924,2023-06-19,noche,A,mecanizado,277,8,456,22,no,,OP 042
87566,2024-11-05,mañana,A,CORTE,445,11,554,0,No,,OP015
26841,25.01.2023,tarde,C,corte,334,14,481,0,NO,,OP071
65314,2024-03-25,tarde,C,expedicion ,538,8,197,0,No,,OP066
43419,2024-08-05,maana,C,mecanizado,262,13,394,30,Sí,mantenimiento,OP041
95166,2023-12-13,noche,AA,mecanizado,276,12,419,0,no,,OP035
62436,2023-02-09,noches,C,mecanizado,233,12,404,0,0,,OP 018
43315,2024-11-16,tarde,A,corte,391,12,581,0,no,,OP026
28775,2024/12/16,tarde,C,cortte,360,10,423,0,0,, OP062
19248,2023-05-03,tarde,B,expedicion,598,22,258,0,n,,OP058
45310,2024/08/14,noch,B ,CORTE,474,13,506,9,S,fallo_maquina,
94616,2023-05-17,Tarde,B,tratamiento_termico,288,10,354,0,n,,
58777,2023-11-23,noche,A,control_calidad,407,40,319,0,no,,
94904,2024-09-08,mañana,C,mecanizado,353,17,455,213,Sí,error_operario,OP032
89291,2023-08-11,maana,B,CORTE,336,15,354,0,0,,OP007
30118,2024-07-12,tarde,,expedicion,410,7,242,5,1,mantenimiento,OP013
66836,2023-04-19,noche,A,expediccion,0,6,462,0,No,,OP053
89116,2024-10-15,noche,A,tratamiento_termico,359,17,438,0,n,,OP022
45405,2023-02-15,tarde,B,mecanizado,241,16,453,59,si,fallo_maquina,OP043
24416,2023-03-05,noche,AA,tratamiento_termico,318,19,,0,no,mantenimiento,OP069
63317,2024-09-21,mañana,A,expedicion,449,9,205,0,n,,OP0014
93909,2024/02/10,noche,B,corte,387,400,498,0,NO,,OP023
53714,2023-10-12,mañana,,control_calidad,565,42,267,0,no,,op014
29179,2023-04-19,tarde , A,tratamiento_termico,412,17,375,0,0,,OP-028
39591,16.01.2024,noche,A,mecaniado,267,12,379,0,No,,OP017
22838,2023-11-10,tarde,A,corte,399,18,489,0,No,,OP002
39127,2024-07-15,mañana,C,Corte,379,9,475,0,no,,OP030
23762,2023-08-02,mañana,A,mecanizado,264,11,424,0,no,,OP 078
26187,2024-12-05,mañana,,expedicion,507,12,245,35,yes,fallo maquina,OP058
50180,2023-10-24,tarde,A,expedición,468,24,407,0,No,,OP043
74175,2024-04-08,mañaña,B ,expedicion,531,12,238,0,0,, OP019
55731,2023-03-24,mañana,A,mecanizado,326,13,451,47,si,error_operario,OP025
46961,2023-04-21, mañana,A,tratamiento_termico,369,16,302,176,1,falta_material,OP045
89621,27.03.2024,noche,A,mecanizado,248,16,421,0,No,,OP079
16286,2024-04-03,tarde,C,expedicion,482,14,260,0,no,,OP036
61060,2023-11-29,  tarde,B,tratamiento termico,318,10,387,0,n,,OP050
98842,2023-01-12,tarde,C,tratamiento_termico,373,17,390,0,no,,OP034
79688,2024-04-18,noche,A,corte,281,14,431,0,n,,OP 022
62776,02-08-2023,mañana,A,control_calidad,492,45,298,0,NO,,OP064
26721,2024-11-06,tarde,B,corte,457,14,539,0,0,,OP069
77314,2023-10-28,mañana,B,expedicion ,478,8,280,0,0,,OP071
96188,2024-07-10,Mañana,a,tratamiento_termico,381,7,427,0,NO,,OP69
59650,2023-09-16,tarde,A,tratamiento_termico,355,18,399,0,No,,OP003
45044,2023-03-10,noche,A,mecanizado,-16,1,517,0,No,,OP018
93780,2024-08-01,noche,C,corte,204,6,543,56,SI,falta_material,OP037
42651,2024-03-14,noche,A,Mecanizado,240,13,478,0,NO,,OP037
64820,2024-09-17,tarde,A,mecanizado,330,15,456,0,No,,op025
33999,09.12.2024,noche,C,tratamiento termico,359,18,397,0,NO,,OP016
56399,2023-06-10,tarde,B,control_calidad,627,58,320,2,1,error_operario,OP-044
75828,2023-08-04,mañana,A,tratamiento_termico,353,12,279,0,No,error_operario,OP071
66068,2023-04-13,  noche,B,corte,307,9,534,0,No,,OP056
39984,2023-06-26,noche,B,expedicion,415,8,194,0,n,,OP070
21395,2024-10-21,noches,B,corte,366,8,510,0,NO,,OP 027
63282,17-08-2023,tarde,C,tratamiento_termico,377,15,369,0,no,,OP028
21814,2023-03-03,noche,A,corte,182,1,499,0,No,,OP023
20052,2023-05-25,mañana,C,CORTE,276,9,428,0,n,,OP019
22272,2024-12-16,Tarde,,control_calidad,453,30,231,18,SI,fallo_maquina,OP013
17525,2024-08-02,Mañana,A,corte,402,13,538,0,NO,,OP057
47467,2024-05-22,noche,,expedicion,355,5,246,5,1,error_operario,OP064
74598,2024-11-24,noche,C,mecanizado,256,10,505,13,Yes,fallo_maquina,OP012
11401,2023-04-03,noche,B,expediccion,364,17,364,0,NO,,OP71
65572,2024-02-25,noch,B,expedicion,531,8,181,0,No,,OP058
27881,2024-01-22,Tarde,A,tratamiento_termico,331,12,350,0,no,,OP005
77503,2023-08-18,NOCHE,A,mecanizado,283,15,514,86,SI,error_operario,OP063
98706,2023-03-07,mañana,A,tratamiento_termico,381,14,345,0,No,,op066
26343,2023-03-17,tare,C,expedicion,343,4,192,0,NO,,OP074
90777,2024-07-16,manana,A,tratamiento_termico,282,7,311,4,1,falta_material,OP47
10955,2023-09-17,tarde,A,expedicion,424,5,264,0,no,,OP045
80035,2024-05-18,mañana,C,corte,,8,426,0,NO,,OP070 
42011,2024-06-27,tarde,A,mecanizado,227,16,423,0,No,,OP072
96661,2023-11-03,tarde,B,expedicion,391,6,192,0,0,, OP035
79220,2024-09-30,tarde,A,expedición ,445,18,354,0,no,,OP043
15551,01-01-2023,Tarde,,tratamiento_termico,454,17,317,0,n,error_operario,OP046
32089,2024-09-22,tarde,A,tratamiento_termico,358,22,365,0,0,,OP039
78618,2024-08-23,maana,A,control_calidad,529,39,362,13,SI,falta_material,op034
32913,2024-11-08,tare,a,expedicion,528,14,273,0,No,,OP008
27474,2023-02-16,tarde,B,mecanizado,332,18,435,24,yes,errror_operario,OP067
16672,2023-04-17,noche,B,tratamiento_termico,356,17,359,28,Sí,mantenimiento,OP052
59688,2024-05-23,tarde,A,control_calidad,531,44,292,0,NO,,OP001
24841,2024-12-30,  tarde,,control_calidad,280,25,371,4,yes,falta_material,OP069
99006,2024-03-27,manana,A,tratamiento_termico,301,9,367,0,no,,OP023
80663,2023/03/06,noch,,control_calidad,399,41,366,0,0,,OP003
25448,2023/11/12,NOCHE,b,cortte,292,19,441,0,0,,OP038
73324,2023-06-17,mañana,B,tratamiento_termico,388,15,355,0,NO,,OP007
37926,2023-12-11,noche,B,mecaniado,277,16,450,0,0,,OP030
64820,04-23-2023,mañana,C,control_calidad,408,33,251,0,0,,OP025
38503,2024-03-08,noche,C,corte,311,13,463,11,yes,falta_material,OP058
94275,2023-01-03,noche,A,mecaniado,278,15,451,0,n,,OP022
14643,2023-09-23,mañana,C,control_calidad,531,30,299,0,NO,,OP067
90969,2024-10-23,mañana,A,mecanizado,270,14,449,3,yes,falta_material,OP003
17536,2023-06-11,noche,C,mecanizdo,243,14,405,0,NO,, OP023
90678,2024-08-16,NOCHE,B,tratamiento_termico,370,15,392,0,NO,fallo_maquina,OP036
49105,16-11-2023,mañana,c,expedicion,464,12,228,23,si,error operario,OP009
10675,2024-07-02,noche,C,corte ,418,15,555,0,No,,OP011
34400,2024-05-16,noche,A,control_calidad ,407,31,318,9,1,Mantenimiento,OP003
11161,2024-05-19,mañana,a,mecanizado,342,14,475,2,yes,fallo_maquina,
74493,2023-12-06,tarde,B,corte,510,28,504,0,NO,,OP052
79349,2023-10-23,noche,C,tratamiento_termico,331,12,382,0,n,,OP043
30147,03-21-2024,mañana,A,expedicion,507,5,287,0,No,,OP023
73886,20230502,mañana,C,CORTE,481,11,438,0,0,,OP030
74493,22.06.2024,tarde,C,control_calidad,383,22,327,0,n,,OP078
39634,31/01/2024,mañana,BC,tratamiento_termico,357,12,426,0,No,,OP032
59061,2023-07-01,tarde ,A,control_calidad,462,42,317,0,no,,OP027
66143,2024-04-04,mañana,A,mecanizado ,353,366,476,0,No,,OP059
80310,04-06-2023,mañaña,C,tratamiento termico,303,20,391,0,no,, OP046
24246,2024-08-23, mañana,A,corte,245,8,492,0,NO,,OP041
96019,01-02-2023,mañana,C,corte ,380,10,464,0,0,,OP040
31211,06-15-2023,tarde,B,expedicion,400,12,217,7,Yes,,OP053
66880,2024-09-26,  tare,C,tratamiento_termico,452,25,352,0,0,,OP020
17536,2023-02-16,  tarde,B,mecanizado,250,11,433,29,SI,mantenimiento,OP038
34846,2024-08-30,noche,B,tratamiento termico,249,,481,0,no,, OP018
27521,2023-03-25,noches,B,expedicion,351,10,323,0,n,,OP043
53412,2023-03-06,tarde ,C,tratamiento_termico,345,21,407,2,Sí,falta_material,OP009
31012,2023-10-08,mañana,C,expedicion,562,11,277,0,0,,OP080
72822,2023-01-22,Tarde,,mecaniado,347,22,397,18,n,,OP031
44838,2023-01-27,NOCHE,C,mecanizado,269,15,507,40,1,fallo_maquina,op012
74103,2024-02-20,noches,B,control_calidad,403,25,275,0,0,,OP019
99356,2023-10-21,mañana,C,mecanizado,278,15,454,0,No,,OP-031
52583,2023-06-11,tarde,b,mecanizado,159,7,430,0,no,,OP073
62412,20230116, mañana,C,mecanizado,282,9,475,3,sí,error_operario,OP028
60967,2023-11-29,mañana,,corte,393,14,450,0,0,,op031
24139,2023-10-02,noche,C,Mecanizado,276,15,398,13,S,fallo_maquina,OP053
26531,2024-06-04,mañana,C,mecaniado,435,21,442,12,yes,error operario,OP055
75536,2024-10-17,tarde,,mecanizado,310,15,423,0,0,,OP044
73886,2023-12-30,noche,A,expedicion,338,3,190,0,no,,OP023
98907,2023-01-05,mañana,C,corte,283,5,514,15,S,falta_material,OP045
66317,2023-04-26,NOCHE,A,expediccion,305,13,363,0,0,,OP035
11052,2023/12/28,NOCHE,BC,control_calidad,,5,318,4,yes,falta_material,OP073
47940,2023-11-24,noche,B,mecanizado,227,6,483,0,no,,OP027
20828,06-04-2023,noche,C,mecanizado,282,14,526,0,n,,OP060
42472,2023-12-04,noch,,control_calidad ,480,31,181,0,NO,,OP010
77009,2023-01-13,mañaña,B,tratamiento termico,527,29,398,37,S,Mantenimiento,OP010
46849,03-01-2023,tarde,C,control_calidad,404,25,235,9,Yes,fallo_maquina, OP074
44541,2024/10/29,noche,C,expedicion,401,12,284,0,No,,OP008
42421,2024-05-30,noche,B,Corte,358,8,534,0,no,,OP053
66250,06-09-2023,tarde,c,tratamiento_termico,355,23,333,0,no,,OP-060
23508,2023-04-14,noche,A,tratamiento_termico,235,9,377,31,Yes,falta_material,OP027
75841,2024-03-24,manana, A,tratamiento_termico,409,25,317,68,si,,OP036
34729,2024/12/21,mañana,C,tratamiento_termico,297,11,308,0,n,,OP063
87489,2024-12-28,noche,A,control_calidad,371,33,321,0,0,,OP023
29493,2023-08-31, mañana,B,control_calidad,565,40,288,0,n,,OP046 
27340,2023-05-03,mañana,B,expedicion,312,7,246,0,NO,,OP073
45895,23-12-2024,tarde,C,expedicion,465,7,217,0,No,,OP-051
29163,2023-07-23,Tarde,B,expedicion ,452,9,230,0,NO,,OP027
90801,2024-12-17,tarde,A,Mecanizado,266,18,413,0,n,,OP060
16678,2024-06-10,noche,B,corte,-35,0,544,0,No,,OP071
78809,2024-07-21,noche,,expediccion,254,8,639,0,NO,,OP078
93009,10/10/2024,tarde,C,mecanizado ,355,20,441,0,No,,OP036
39068,2023-12-16,noche,A,control_calidad,450,35,317,0,n,,
72809,30/10/2024,mañana,,mecanizado ,298,16,380,12,Sí,error_operario,OP012
65977,20230816,noche,B,control_calidad,463,32,381,0,n,,OP008
49883,2024/09/13,mañana,A,mecanizado,236,21,418,102,Sí,Mantenimiento,OP004
57654,2023-04-22,noche,C,mecanizado,268,12,361,67,SI,mantenimiento,OP069
56009,2024-01-04,tarde,A,control_calidad,485,27,321,0,0,,OP046
42370,2024-04-17, mañana,A,Mecanizado,328,16,412,0,n,,OP041
16233,2024-12-11,mañana,,mecaniado,455,20,381,0,0,,OP080
10070,01-08-2024,tarde,A,mecanizado,322,18,409,0,n,,OP004
52157,2024-06-26,  noche,A,mecanizado,234,12,505,159,Sí,,Op002
71873,2024-06-14,noche,línea A,expedicion,330,7,248,0,NO,,OP021
89498,2023-06-09,manana,,mecanizado,250,17,401,0,0,,OP078
34227,22.07.2023,  tarde,C,mecanizado,301,18,429,88,sí,fallo_maquina ,OP074
74393,2023-10-17,noche,C,expedicion,375,5,265,0,NO,,OP009
49892,2024-11-15,mañana,A,Mecanizado,260,10,340,3,1,falta_material,OP051
97680,2023-05-02,noche,C,corte,250,10,542,0,No,,OP011
24246,2024-11-11,mañana,,corte,-36,4,486,0,NO,,OP023
27079,2023-11-28,mañaña,C,tratamiento_termico,389,14,398,23,SI,fallo_maquina,OP019
57367,2023-12-29,noche,A,corte,400,14,624,0,n,,OP061
87189,2024-07-21,noche,A,tratamiento_termico,286,11,364,0,No,,OP056
58705,2023-01-06,tarde,A,control_calidad,444,35,280,10,si,mantenimiento,OP078
46168,2024-10-04,noche,B ,Corte,-14,9,584,0,n,,OP055
60338,2023-10-05,noche,A,corte ,358,11,453,0,no,,OP037
23941,2024-06-10,noch,,tratamiento termico,409,16,411,0,n,,OP067 
88883,2024-02-29,tarde,B,mecanizado,261,14,466,112,sí,mantenimiento,OP027
86881,2023-07-14,noch,C,corte,336,6,440,0,No,,OP008
95767,2024-09-27,noche,C,corte,332,8,475,0,no,,OP013
35287,2023-12-15,NOCHE,B,expedicion,422,11,276,0,No,,op009
22928,2024-08-28,mañana,A,control_calidad,428,38,,7,n,,OP003
81641,2023/12/06,NOCHE,A,control_calidadd,246,16,405,0,No,,OP021
49515,2023-04-24,mañana,C,mecanizdo,335,15,433,0,0,,op029
36476,2024-09-02,mañana,B,corte,495,9,511,0,No,,OP 002
30142,2023-12-17,Mañana,C,tratamiento_termico,378,13,364,0,No,falta_material,OP079
35127,2023-12-31,noche,C,tratamiento_termico,337,11,356,0,n,,OP074
43099,2024-10-22,tarde ,A,tratamiento_termico,392,13,388,0,NO,,OP57
83445,20230120,noche,AA,control_calidad,480,44,353,0,NO,,OP042
57973,13-10-2024,mañana,C,expedicion,460,16,215,0,0,,OP013
25391,2024-08-22,tarde,A,corte,384,12,553,0,0,,OP031
18874,20241115,tarde,A,mecanizado,264,13,394,0,no,,OP052
78650,2024-07-19,mañana,A,corte,496,21,325,0,No,,OP068
76043,2024-09-08,mañana,línea A,control calidad,432,17,474,169,1,Mantenimiento,OP057
