id_registro;fecha;turno;linea_produccion;fase;unidades_producidas;unidades_defectuosas;tiempo_produccion_min;tiempo_parada_min;hubo_parada;motivo_parada;operario_id;registro_con_errores
42765;06/10/2023;tarde;A;mecanizado;273;11;465;0;FALSO;;OP001;FALSO
92050;14/10/2024;noche;B;corte;458;9;553;14;VERDADERO;fallo_maquina;OP022;FALSO
13653;30/03/2023;mañana;C;control_calidad;444;39;270;14;VERDADERO;mantenimiento;OP060;FALSO
63884;24/09/2023;mañana;A;expedicion;512;12;221;27;VERDADERO;desconocido;OP062;FALSO
69914;04/09/2024;mañana;B;corte;461;13;600;0;FALSO;;OP015;FALSO
13148;17/06/2024;noche;B;corte;286;18;440;0;FALSO;;OP028;FALSO
92090;15/09/2023;noche;C;expedicion;439;5;304;0;FALSO;;OP051;FALSO
42821;28/01/2023;noche;B;tratamiento_termico;322;17;387;10;VERDADERO;falta_material;OP014;FALSO
72072;01/08/2023;tarde;A;expedicion;438;8;205;0;FALSO;;OP019;FALSO
54669;02/06/2023;mañana;C;control_calidad;457;46;293;0;FALSO;;OP0008;FALSO
53724;17/01/2024;mañana;C;expedicion;448;8;223;0;FALSO;;OP074;FALSO
41030;17/08/2023;mañana;C;tratamiento_termico;365;18;355;0;FALSO;;OP034;FALSO
22539;14/01/2023;noche;C;tratamiento_termico;273;16;473;0;FALSO;;OP034;FALSO
85882;15/10/2023;noche;B;corte;313;5;480;0;FALSO;;OP003;FALSO
17954;16/02/2023;mañana;B;expedicion;484;8;275;1;FALSO;;OP060;FALSO
59465;11/06/2024;mañana;A;tratamiento_termico;340;14;340;0;FALSO;;OP025;FALSO
59465;11/06/2024;mañana;A;tratamiento_termico;340;14;340;0;FALSO;;OP025;FALSO
18523;10/03/2024;noche;B;tratamiento_termico;322;13;378;0;FALSO;;OP070;FALSO
18126;23/11/2023;tarde;B;mecanizado;284;11;306;0;FALSO;;OP070;FALSO
67923;29/04/2024;tarde;A;tratamiento_termico;368;13;394;0;FALSO;;OP066;FALSO
90050;08/02/2024;mañana;B;corte;413;20;483;0;FALSO;;OP047;FALSO
18623;17/05/2023;tarde;A;mecanizado;243;9;414;0;FALSO;;OP022;FALSO
48655;22/04/2024;tarde;C;corte;431;13;533;0;FALSO;;;FALSO
62649;26/04/2024;tarde;B;tratamiento_termico;391;15;323;0;FALSO;;OP067;FALSO
88587;22/12/2023;tarde;B;corte;427;10;421;58;VERDADERO;error_operario;OP036;FALSO
91789;24/04/2024;mañana;C;corte;416;15;438;10;VERDADERO;fallo_maquina;OP030;FALSO
91163;07/04/2023;mañana;B;mecanizado;289;13;381;34;VERDADERO;error_operario;OP064;FALSO
95317;18/07/2023;mañana;B;tratamiento_termico;416;12;403;50;VERDADERO;falta_material;OP024;FALSO
13404;01/01/2024;tarde;B;corte;442;13;498;0;FALSO;;OP046;FALSO
53017;09/10/2023;tarde;A;expedicion;312;10;209;25;FALSO;;OP023;FALSO
24156;04/10/2024;mañana;A;control_calidad;527;50;306;0;FALSO;;OP075;FALSO
88010;31/08/2023;tarde;A;mecanizado;284;21;387;0;FALSO;;OP021;FALSO
87710;28/12/2023;mañana;C;tratamiento_termico;317;14;348;0;FALSO;;OP069;FALSO
35377;08/03/2024;mañana;B;expedicion;388;6;268;0;FALSO;;OP047;FALSO
43591;17/03/2023;tarde;B;corte;450;17;454;0;FALSO;fallo_maquina;OP064;FALSO
73097;22/01/2023;mañana;B;tratamiento_termico;283;14;456;0;FALSO;;OP047;FALSO
68277;17/09/2023;tarde;C;tratamiento_termico;246;13;330;12;FALSO;;OP046;FALSO
28045;15/07/2023;tarde;A;expedicion;535;7;238;14;FALSO;;OP002;FALSO
17928;10/04/2023;mañana;C;tratamiento_termico;365;15;473;18;FALSO;;;FALSO
86614;22/03/2023;tarde;C;expedicion;497;;213;0;FALSO;;OP056;FALSO
95420;22/01/2023;mañana;C;tratamiento_termico;441;23;438;0;FALSO;;OP061;FALSO
50788;07/11/2024;noche;B;tratamiento_termico;246;10;399;2;VERDADERO;mantenimiento;OP040;FALSO
50788;07/11/2024;noche;B;tratamiento_termico;246;10;399;2;VERDADERO;mantenimiento;OP040;FALSO
80928;20/01/2023;noche;B;expedicion;332;6;264;0;FALSO;mantenimiento;OP073;FALSO
29321;06/09/2023;noche;C;control_calidad;434;34;342;0;FALSO;;OP031;FALSO
89079;12/05/2023;tarde;B;control_calidad;552;37;311;0;FALSO;;OP038;FALSO
58343;11/03/2023;mañana;B;control_calidad;622;61;378;0;FALSO;;OP017;FALSO
77853;16/04/2023;tarde;A;tratamiento_termico;328;13;401;0;FALSO;;OP035;FALSO
41114;14/03/2024;mañana;C;mecanizado;274;12;399;0;FALSO;;OP013;FALSO
83328;08/02/2024;noche;A;tratamiento_termico;312;12;405;0;FALSO;mantenimiento;OP037;FALSO
65320;23/12/2024;mañana;B;corte;353;15;496;0;FALSO;;OP070;FALSO
36263;05/12/2024;noche;A;mecanizado;;0;437;0;FALSO;;OP004;FALSO
36379;03/11/2024;mañana;B;corte;360;11;526;80;VERDADERO;error_operario;OP051;FALSO
54767;05/06/2024;mañana;B;tratamiento_termico;;3;334;0;FALSO;;OP036;FALSO
72354;21/11/2023;tarde;A;control_calidad;306;14;436;30;FALSO;;OP004;FALSO
53403;02/08/2023;mañana;C;tratamiento_termico;356;16;351;73;VERDADERO;falta_material;OP029;FALSO
84199;04/05/2023;noche;A;expedicion;425;10;281;25;FALSO;;OP058;FALSO
90753;22/10/2023;tarde;A;corte;335;14;590;0;FALSO;;OP056;FALSO
53072;22/02/2023;tarde;C;tratamiento_termico;291;7;432;0;FALSO;;;FALSO
69546;13/08/2023;noche;A;corte;359;9;413;6;VERDADERO;fallo_maquina;OP056;FALSO
15530;05/08/2024;tarde;A;corte;323;12;486;0;FALSO;;OP055;FALSO
37936;08/11/2023;tarde;B;expedicion;354;20;428;0;FALSO;falta_material;OP071;FALSO
53452;19/10/2023;noche;B;expedicion;383;21;441;0;FALSO;;OP048;FALSO
59271;11/04/2024;mañana;A;expedicion;457;10;254;0;FALSO;;OP015;FALSO
34149;19/05/2024;mañana;C;corte;426;15;532;0;FALSO;;OP032;FALSO
10881;18/06/2024;noche;B;expedicion;345;4;222;0;FALSO;;OP035;FALSO
19664;12/05/2023;noche;B;tratamiento_termico;159;14;415;28;VERDADERO;fallo_maquina;OP061;FALSO
82704;24/11/2023;mañana;B;expedicion;;;272;0;FALSO;;OP077;FALSO
92750;27/03/2024;mañana;A;corte;372;20;313;0;FALSO;;OP008;FALSO
13890;22/02/2023;mañana;A;corte;400;19;481;0;FALSO;;OP017;FALSO
47237;27/08/2024;noche;C;expedicion;414;8;261;52;VERDADERO;error_operario;;FALSO
12050;28/08/2023;noche;A;expedicion;;5;262;0;FALSO;;OP039;FALSO
48722;12/07/2024;tarde;C;corte;;;460;0;FALSO;;OP078;FALSO
66300;15/06/2024;mañana;C;tratamiento_termico;326;16;301;92;VERDADERO;desconocido;OP074;FALSO
21471;16/03/2024;noche;;tratamiento_termico;388;19;403;0;FALSO;;OP031;FALSO
39837;25/08/2024;noche;C;control_calidad;392;19;454;0;FALSO;;;FALSO
63429;17/08/2023;noche;B;tratamiento_termico;329;10;416;0;FALSO;;OP008;FALSO
44340;14/12/2024;noche;B;expedicion;280;7;241;0;FALSO;;OP045;FALSO
54540;20/06/2023;tarde;A;control_calidad;456;;376;0;FALSO;;OP056;FALSO
12817;04/03/2023;tarde;A;mecanizado;275;16;393;0;FALSO;;OP047;FALSO
44313;03/06/2023;noche;C;control_calidad;386;30;247;0;FALSO;;OP001;FALSO
12751;14/03/2024;tarde;A;mecanizado;303;10;372;0;FALSO;;OP073;FALSO
27988;11/01/2023;mañana;B;tratamiento_termico;366;17;420;0;FALSO;;OP015;FALSO
24544;16/07/2023;noche;B;mecanizado;215;7;373;0;FALSO;;OP009;FALSO
37556;09/06/2024;mañana;A;mecanizado;379;18;566;0;FALSO;;OP036;FALSO
41476;15/03/2023;tarde;B;mecanizado;332;19;446;6;VERDADERO;mantenimiento;OP047;FALSO
58804;13/02/2024;tarde;A;tratamiento_termico;313;17;409;0;FALSO;;OP058;FALSO
79065;18/09/2023;noche;B;corte;290;12;508;0;FALSO;;OP033;FALSO
91684;25/03/2023;mañana;A;corte;305;4;550;0;FALSO;;OP068;FALSO
18569;07/12/2024;noche;C;corte;381;12;532;0;FALSO;;OP054;FALSO
35124;31/01/2023;mañana;A;expedicion;;;278;13;VERDADERO;mantenimiento;OP016;FALSO
59054;12/02/2024;noche;C;expedicion;425;10;287;0;FALSO;;OP054;FALSO
59054;12/02/2024;noche;C;expedicion;425;10;287;0;FALSO;;OP054;FALSO
42053;15/06/2024;tarde;A;corte;404;;432;6;VERDADERO;fallo_maquina;OP016;FALSO
80184;25/07/2023;noche;B;corte;370;17;561;0;FALSO;;OP042;FALSO
29472;23/09/2024;noche;B;tratamiento_termico;313;12;337;12;VERDADERO;error_operario;;FALSO
29472;23/09/2024;noche;B;tratamiento_termico;313;12;337;12;VERDADERO;error_operario;;FALSO
16980;04/07/2023;mañana;A;mecanizado;364;10;436;0;FALSO;;OP060;FALSO
76619;13/10/2023;mañana;C;expedicion;545;10;222;0;FALSO;;OP033;FALSO
74092;23/11/2024;mañana;A;expedicion;479;8;188;0;FALSO;;OP067;FALSO
96966;29/03/2024;tarde;A;corte;266;6;501;13;VERDADERO;fallo_maquina;OP079;FALSO
31945;27/04/2023;noche;C;expedicion;478;6;267;0;FALSO;;OP072;FALSO
94550;10/05/2024;mañana;B;control_calidad;320;14;337;14;VERDADERO;error_operario;OP080;FALSO
59055;17/12/2024;tarde;A;tratamiento_termico;316;13;405;0;FALSO;;OP060;FALSO
73346;21/12/2023;mañana;A;control_calidad;374;19;384;0;FALSO;;OP009;FALSO
74853;19/03/2024;tarde;C;expedicion;514;13;247;0;FALSO;;OP077;FALSO
86543;26/02/2023;mañana;B;control_calidad;446;30;302;0;FALSO;;OP032;FALSO
36607;14/03/2024;tarde;C;tratamiento_termico;351;14;426;0;FALSO;;OP041;FALSO
40721;06/06/2024;tarde;B;mecanizado;299;16;509;102;VERDADERO;fallo_maquina;OP013;FALSO
50107;28/03/2024;tarde;A;control_calidad;;;248;0;FALSO;;OP038;FALSO
59425;30/12/2024;mañana;A;expedicion;450;11;225;0;FALSO;;OP063;FALSO
59034;30/03/2024;mañana;;mecanizado;223;14;438;0;FALSO;;OP060;FALSO
21109;10/02/2023;noche;;mecanizado;290;15;411;0;FALSO;;OP041;FALSO
21013;11/08/2024;mañana;B;control_calidad;568;53;339;29;FALSO;;OP004;FALSO
78002;31/01/2023;tarde;A;tratamiento_termico;453;17;330;0;FALSO;;OP032;FALSO
77143;24/09/2023;noche;C;tratamiento_termico;328;14;439;0;FALSO;;OP037;FALSO
65850;30/01/2024;mañana;A;control_calidad;464;29;274;0;FALSO;;OP060;FALSO
66689;14/05/2023;noche;A;control_calidad;;;306;0;FALSO;;OP028;FALSO
75213;26/11/2024;tarde;B;mecanizado;341;14;519;0;FALSO;;OP052;FALSO
94587;17/02/2024;tarde;B;expedicion;485;7;239;0;FALSO;;OP032;FALSO
20802;29/12/2024;tarde;C;control_calidad;399;17;439;0;FALSO;;OP056;FALSO
75767;09/02/2023;mañana;C;corte;268;10;480;24;VERDADERO;falta_material;OP079;FALSO
94365;30/05/2023;tarde;A;expedicion;552;9;236;0;FALSO;;OP073;FALSO
46231;15/05/2024;noche;A;mecanizado;276;18;483;0;FALSO;;OP025;FALSO
22898;05/06/2023;tarde;C;tratamiento_termico;326;25;465;14;VERDADERO;fallo_maquina;OP075;FALSO
57216;14/07/2023;noche;C;mecanizado;;;462;118;VERDADERO;fallo_maquina;OP051;FALSO
49677;21/06/2024;noche;A;corte;289;8;526;0;FALSO;;OP078;FALSO
99592;02/06/2023;mañana;A;control_calidad;445;37;255;0;FALSO;;OP077;FALSO
34987;31/08/2023;tarde;C;expedicion;225;11;433;0;FALSO;;;FALSO
28070;06/03/2024;mañana;A;expedicion;495;7;245;0;FALSO;;OP033;FALSO
81188;10/06/2024;mañana;C;tratamiento_termico;339;10;357;1;VERDADERO;mantenimiento;OP069;FALSO
46942;01/11/2024;noche;A;control_calidad;264;22;310;0;FALSO;fallo_maquina;OP047;FALSO
62928;19/06/2023;tarde;A;corte;443;13;474;0;FALSO;;OP031;FALSO
86015;21/08/2023;mañana;C;corte;438;9;497;0;FALSO;;OP019;FALSO
11558;03/12/2024;mañana;A;control_calidad;473;36;291;0;FALSO;;OP039;FALSO
77193;28/02/2024;noche;;mecanizado;225;19;363;7;VERDADERO;mantenimiento;OP011;FALSO
29566;28/11/2024;mañana;A;expedicion;387;6;242;0;FALSO;;OP078;FALSO
37508;22/10/2024;noche;A;corte;286;6;507;24;VERDADERO;fallo_maquina;OP061;FALSO
77610;08/11/2023;tarde;A;control_calidad;495;30;273;0;FALSO;;OP023;FALSO
82432;09/11/2024;mañana;C;mecanizado;356;16;389;0;FALSO;falta_material;OP004;FALSO
70476;26/08/2024;mañana;B;corte;257;;449;0;FALSO;;OP024;FALSO
11386;11/07/2024;tarde;B;expedicion;;5;266;0;FALSO;;OP070;FALSO
20322;31/07/2023;mañana;A;control_calidad;376;18;441;0;FALSO;;OP074;FALSO
98918;06/04/2024;mañana;B;tratamiento_termico;379;23;394;0;FALSO;;OP046;FALSO
25833;11/04/2023;tarde;A;expedicion;587;11;233;8;VERDADERO;mantenimiento;OP021;FALSO
85493;25/02/2023;tarde;A;tratamiento_termico;357;9;345;50;VERDADERO;mantenimiento;OP008;FALSO
85493;25/02/2023;tarde;A;tratamiento_termico;357;9;345;50;VERDADERO;mantenimiento;OP008;FALSO
52151;21/06/2024;noche;C;mecanizado;234;10;498;0;FALSO;;OP008;FALSO
45513;02/08/2023;mañana;A;corte;;;436;0;FALSO;;OP033;FALSO
34621;25/07/2024;mañana;A;control_calidad;306;16;421;0;FALSO;;OP027;FALSO
64747;25/12/2024;tarde;A;corte;419;9;516;0;FALSO;;OP049;FALSO
68978;03/01/2023;noche;A;expedicion;358;7;287;7;VERDADERO;fallo_maquina;OP011;FALSO
68978;03/01/2023;noche;A;expedicion;358;7;287;7;VERDADERO;fallo_maquina;OP011;FALSO
13945;11/05/2024;noche;C;expedicion;388;7;209;0;FALSO;;OP048;FALSO
85695;07/01/2024;tarde;A;mecanizado;278;20;542;29;FALSO;;OP042;FALSO
50051;18/07/2023;tarde;B;expedicion;395;12;213;1;VERDADERO;error_operario;OP018;FALSO
11268;31/01/2024;tarde;C;mecanizado;433;22;445;0;FALSO;;OP078;FALSO
96356;05/03/2024;tarde;B;mecanizado;259;17;446;0;FALSO;;OP006;FALSO
54541;13/07/2023;tarde;B;corte;382;7;419;0;FALSO;;OP064;FALSO
65799;27/05/2024;tarde;C;expedicion;;;425;0;FALSO;;OP027;FALSO
62870;07/11/2024;mañana;B;expedicion;500;10;242;0;FALSO;;OP036;FALSO
30144;15/04/2024;noche;B;tratamiento_termico;303;12;396;0;FALSO;;OP062;FALSO
53286;09/09/2023;noche;B;corte;386;11;570;48;VERDADERO;falta_material;OP004;FALSO
89036;12/03/2024;mañana;A;expedicion;231;8;456;0;FALSO;;OP065;FALSO
85219;04/12/2023;mañana;B;control_calidad;611;65;275;0;FALSO;;OP069;FALSO
59980;28/10/2023;mañana;B;corte;340;12;456;80;VERDADERO;falta_material;OP040;FALSO
61201;15/05/2024;noche;A;expedicion;455;9;312;0;FALSO;;OP036;FALSO
60650;31/03/2024;tarde;A;corte;414;13;455;0;FALSO;;OP069;FALSO
24239;05/09/2024;tarde;C;expedicion;;5;248;0;FALSO;;OP046;FALSO
69183;08/02/2023;mañana;B;control_calidad;549;54;324;0;FALSO;;OP072;FALSO
49930;09/02/2023;mañana;B;control_calidad;430;34;306;0;FALSO;;OP037;FALSO
23672;05/08/2023;mañana;C;tratamiento_termico;356;14;349;0;FALSO;;OP024;FALSO
13517;01/06/2023;tarde;B;tratamiento_termico;422;14;301;0;FALSO;;OP019;FALSO
19108;14/06/2024;noche;C;control_calidad;268;10;476;0;FALSO;;OP045;FALSO
60579;13/07/2023;noche;C;corte;376;8;588;0;FALSO;;OP043;FALSO
40544;19/03/2024;tarde;A;control_calidad;313;17;453;0;FALSO;;OP065;FALSO
78733;17/08/2023;mañana;C;expedicion;451;3;209;0;FALSO;;OP049;FALSO
17530;12/01/2023;mañana;C;control_calidad;;;293;0;FALSO;;OP052;FALSO
11447;27/03/2024;noche;A;expedicion;235;4;238;0;FALSO;;OP066;FALSO
63852;23/05/2023;noche;B;corte;333;12;500;11;VERDADERO;error_operario;OP080;FALSO
19012;07/02/2023;noche;B;mecanizado;254;12;477;0;FALSO;;OP056;FALSO
37063;02/12/2023;noche;C;control_calidad;474;44;409;0;FALSO;;OP020;FALSO
36958;29/03/2024;tarde;A;control_calidad;661;41;278;0;FALSO;;;FALSO
97135;13/08/2024;noche;B;expedicion;355;15;437;22;VERDADERO;falta_material;OP001;FALSO
50673;09/05/2023;noche;A;tratamiento_termico;256;19;457;0;FALSO;;OP023;FALSO
75860;26/11/2023;tarde;C;expedicion;379;8;217;0;FALSO;;OP006;FALSO
70156;19/03/2024;tarde;C;tratamiento_termico;;;379;0;FALSO;falta_material;OP015;FALSO
10975;28/07/2023;noche;A;corte;324;14;537;0;FALSO;;OP058;FALSO
68422;25/12/2024;tarde;B;tratamiento_termico;194;13;337;0;FALSO;;OP067;FALSO
62328;24/01/2024;mañana;C;expedicion;451;9;208;0;FALSO;;OP013;FALSO
42353;16/07/2023;tarde;C;tratamiento_termico;493;11;384;0;FALSO;;OP056;FALSO
84609;22/10/2024;mañana;A;expedicion;518;7;269;0;FALSO;;OP013;FALSO
70319;03/07/2024;mañana;B;corte;506;17;585;0;FALSO;;OP0056;FALSO
15122;18/02/2024;noche;A;mecanizado;263;11;421;31;VERDADERO;error_operario;OP034;FALSO
15122;18/02/2024;noche;A;mecanizado;263;11;421;31;VERDADERO;error_operario;OP034;FALSO
47737;29/08/2024;tarde;C;mecanizado;333;12;469;40;VERDADERO;falta_material;OP014;FALSO
48987;18/11/2023;noche;C;mecanizado;217;15;405;20;VERDADERO;error_operario;OP026;FALSO
32954;14/03/2023;mañana;A;corte;;;442;3;VERDADERO;mantenimiento;OP025;FALSO
33537;29/12/2024;tarde;B;tratamiento_termico;379;20;410;0;FALSO;error_operario;OP019;FALSO
66633;10/10/2023;noche;B;corte;323;9;542;37;VERDADERO;mantenimiento;OP0023;FALSO
96386;07/10/2024;mañana;B;control_calidad;530;47;297;0;FALSO;;OP037;FALSO
84529;31/10/2023;noche;A;expedicion;406;11;243;0;FALSO;error_operario;OP027;FALSO
15723;12/10/2023;tarde;A;mecanizado;218;10;435;18;VERDADERO;error_operario;OP028;FALSO
30700;10/03/2023;tarde;C;tratamiento_termico;;;326;0;FALSO;;OP058;FALSO
97380;18/01/2024;tarde;B;tratamiento_termico;300;19;372;0;FALSO;;OP012;FALSO
38476;25/08/2024;mañana;B;expedicion;462;6;243;0;FALSO;;OP010;FALSO
78650;19/07/2024;mañana;A;corte;496;21;325;0;FALSO;;OP068;FALSO
82459;27/02/2023;mañana;A;expedicion;426;10;238;0;FALSO;;;FALSO
58330;13/08/2023;noche;A;corte;318;5;590;0;FALSO;;OP046;FALSO
23791;09/05/2024;mañana;C;tratamiento_termico;333;16;320;10;VERDADERO;mantenimiento;OP047;FALSO
52731;27/04/2024;tarde;B;corte;254;9;477;0;FALSO;;OP058;FALSO
31605;02/01/2024;mañana;B;mecanizado;354;19;374;0;FALSO;;OP071;FALSO
76330;15/09/2023;tarde;C;control_calidad;583;48;318;0;FALSO;;OP080;FALSO
13501;19/10/2024;noche;A;mecanizado;276;7;374;26;FALSO;;OP022;FALSO
98555;22/06/2024;tarde;B;tratamiento_termico;322;16;420;0;FALSO;;OP074;FALSO
59958;12/11/2023;tarde;C;mecanizado;338;15;447;9;VERDADERO;error_operario;OP022;FALSO
62342;12/07/2023;tarde;A;tratamiento_termico;417;11;326;0;FALSO;;OP003;FALSO
61992;29/08/2023;mañana;A;mecanizado;;;508;0;FALSO;;OP052;FALSO
27888;05/02/2023;noche;C;tratamiento_termico;260;18;390;0;FALSO;;OP011;FALSO
27888;05/02/2023;noche;C;tratamiento_termico;260;18;390;0;FALSO;;OP011;FALSO
96117;12/03/2023;mañana;C;expedicion;391;13;218;0;FALSO;;OP066;FALSO
67373;15/08/2024;mañana;B;corte;313;11;468;0;FALSO;;OP031;FALSO
46587;31/01/2024;noche;B;tratamiento_termico;;3;352;0;FALSO;;OP077;FALSO
32359;09/06/2023;mañana;C;tratamiento_termico;344;15;350;0;FALSO;;OP006;FALSO
32359;09/06/2023;mañana;C;tratamiento_termico;344;15;350;0;FALSO;;OP006;FALSO
89559;18/12/2024;noche;C;mecanizado;251;14;403;84;VERDADERO;mantenimiento;;FALSO
89559;18/12/2024;noche;C;mecanizado;251;14;403;84;VERDADERO;mantenimiento;;FALSO
48554;28/08/2024;mañana;B;control_calidad;548;42;280;0;FALSO;;OP061;FALSO
61229;01/08/2023;mañana;C;tratamiento_termico;298;14;352;0;FALSO;;OP004;FALSO
98785;07/10/2024;mañana;C;corte;327;7;520;0;FALSO;;OP048;FALSO
67757;31/07/2023;mañana;A;mecanizado;299;14;406;11;VERDADERO;fallo_maquina;OP080;FALSO
38399;08/10/2024;mañana;B;mecanizado;344;20;369;0;FALSO;;OP001;FALSO
98479;13/05/2023;tarde;C;mecanizado;387;10;420;0;FALSO;;OP025;FALSO
67941;15/09/2023;noche;B;expedicion;377;15;271;46;VERDADERO;fallo_maquina;OP022;FALSO
93203;21/05/2024;mañana;C;tratamiento_termico;236;10;379;0;FALSO;;OP039;FALSO
94018;21/11/2024;noche;B;corte;364;19;570;0;FALSO;;OP053;FALSO
61199;05/02/2023;tarde;B;corte;445;21;422;0;FALSO;;OP064;FALSO
68194;06/02/2023;mañana;B;expedicion;495;7;242;0;FALSO;;OP042;FALSO
10611;27/10/2024;tarde;B;control_calidad;440;43;283;0;FALSO;;;FALSO
41265;09/11/2023;mañana;A;corte;346;16;317;0;FALSO;error_operario;OP079;FALSO
12102;19/06/2023;noche;A;control_calidad;482;38;305;17;FALSO;;OP0036;FALSO
11908;07/03/2023;mañana;C;expedicion;;;182;0;FALSO;;OP011;FALSO
18280;28/08/2024;noche;C;tratamiento_termico;304;;469;34;VERDADERO;falta_material;OP074;FALSO
22661;18/01/2024;mañana;B;expedicion;288;2;249;0;FALSO;;OP048;FALSO
97046;20/09/2024;mañana;C;corte;447;7;466;0;FALSO;;OP058;FALSO
77174;15/04/2023;mañana;A;mecanizado;382;19;335;0;FALSO;;OP024;FALSO
52879;12/07/2023;noche;B;control_calidad;471;38;337;6;VERDADERO;fallo_maquina;OP022;FALSO
52879;12/07/2023;noche;B;control_calidad;471;38;337;6;VERDADERO;fallo_maquina;OP022;FALSO
92154;07/04/2024;mañana;B;expedicion;408;12;263;0;FALSO;;OP035;FALSO
37147;17/12/2024;noche;B;control_calidad;548;44;359;0;FALSO;;OP020;FALSO
61781;07/08/2024;noche;B;corte;393;14;508;0;FALSO;falta_material;OP056;FALSO
25834;13/06/2024;mañana;B;expedicion;631;9;258;0;FALSO;;OP030;FALSO
23878;24/04/2023;noche;B;tratamiento_termico;316;14;420;18;VERDADERO;fallo_maquina;OP038;FALSO
32756;29/09/2024;mañana;C;tratamiento_termico;282;12;423;25;VERDADERO;mantenimiento;OP008;FALSO
61011;07/09/2024;mañana;C;tratamiento_termico;;6;486;0;FALSO;;OP036;FALSO
38848;12/05/2023;noche;B;control_calidad;336;17;398;0;FALSO;;OP074;FALSO
38848;12/05/2023;noche;B;control_calidad;336;17;398;0;FALSO;;OP074;FALSO
46497;29/09/2023;tarde;A;control_calidad;486;48;278;0;FALSO;;OP067;FALSO
58362;16/10/2024;tarde;A;expedicion;373;13;391;0;FALSO;;OP032;FALSO
38647;16/05/2024;mañana;C;control_calidad;498;42;293;0;FALSO;;OP006;FALSO
88494;04/01/2024;noche;A;mecanizado;273;13;484;25;VERDADERO;error_operario;OP057;FALSO
23344;27/11/2023;noche;B;expedicion;349;9;269;0;FALSO;;OP050;FALSO
84606;05/11/2023;tarde;B;mecanizado;237;;429;0;FALSO;;OP015;FALSO
22418;21/02/2023;tarde;C;control_calidad;481;;253;0;FALSO;;OP064;FALSO
98853;29/08/2023;noche;B;mecanizado;149;10;393;55;VERDADERO;error_operario;OP064;FALSO
27423;18/05/2024;mañana;B;corte;503;16;499;0;FALSO;;OP071;FALSO
93277;26/06/2024;noche;A;expedicion;427;10;293;0;FALSO;;OP023;FALSO
51676;11/06/2023;tarde;B;tratamiento_termico;375;18;451;0;FALSO;;OP017;FALSO
97342;04/08/2024;tarde;A;control_calidad;635;48;291;0;FALSO;;OP063;FALSO
53922;15/07/2024;mañana;B;tratamiento_termico;284;13;373;140;VERDADERO;error_operario;OP076;FALSO
76981;19/03/2024;mañana;B;control_calidad;505;37;338;0;FALSO;;OP039;FALSO
40464;27/08/2023;tarde;A;tratamiento_termico;398;28;352;0;FALSO;;OP0028;FALSO
11742;19/04/2023;mañana;C;tratamiento_termico;386;15;374;0;FALSO;;OP011;FALSO
90786;30/10/2024;mañana;A;expedicion;488;11;253;0;FALSO;;OP038;FALSO
26260;15/05/2024;tarde;B;corte;540;18;488;0;FALSO;;OP033;FALSO
66164;19/01/2024;mañana;C;expedicion;500;15;222;0;FALSO;;OP037;FALSO
91233;24/01/2023;noche;C;mecanizado;326;19;444;48;VERDADERO;falta_material;OP041;FALSO
48877;10/02/2024;tarde;C;control_calidad;;4;421;0;FALSO;;OP037;FALSO
59250;29/01/2023;noche;A;tratamiento_termico;318;15;417;4;VERDADERO;falta_material;OP054;FALSO
14968;10/02/2024;mañana;C;tratamiento_termico;389;15;373;0;FALSO;;OP016;FALSO
88390;26/09/2023;mañana;B;tratamiento_termico;277;7;269;0;FALSO;;OP059;FALSO
68160;02/07/2023;noche;B;corte;301;10;568;0;FALSO;;OP050;FALSO
53082;31/07/2023;mañana;C;mecanizado;333;20;433;125;VERDADERO;mantenimiento;OP022;FALSO
51620;22/08/2023;noche;A;corte;259;4;618;28;VERDADERO;mantenimiento;OP047;FALSO
15191;22/03/2023;tarde;A;expedicion;424;10;181;0;FALSO;;OP002;FALSO
64380;30/08/2023;tarde;C;control_calidad;337;23;265;0;FALSO;;OP071;FALSO
47808;10/09/2023;noche;C;control_calidad;259;20;425;0;FALSO;;OP0026;FALSO
40016;06/04/2024;noche;C;tratamiento_termico;251;9;405;0;FALSO;;OP005;FALSO
36976;12/10/2023;tarde;A;tratamiento_termico;293;6;370;0;FALSO;;OP016;FALSO
97163;29/03/2023;tarde;C;corte;488;10;396;0;FALSO;;OP053;FALSO
60002;21/04/2024;noche;A;corte;341;8;488;0;FALSO;;OP015;FALSO
10792;07/05/2024;noche;C;control_calidad;440;33;338;0;FALSO;;OP009;FALSO
74440;20/07/2024;mañana;C;corte;;6;490;32;VERDADERO;fallo_maquina;OP049;FALSO
28550;18/02/2023;mañana;B;expedicion;294;7;242;0;FALSO;falta_material;OP039;FALSO
