id_registro,fecha,turno,linea_produccion,fase,unidades_producidas,unidades_defectuosas,tiempo_produccion_min,tiempo_parada_min,hubo_parada,motivo_parada,operario_id,fecha_carga,registro_con_errores
31538,2023-10-22,tarde,C,corte,451,18,501,25,t,error_operario,OP070,2026-04-27 18:34:50.227774,f
61546,2024-05-02,mañana,B,expedicion,311,12,248,0,f,,,2026-04-27 18:34:50.227774,f
96530,2024-02-06,noche,C,corte,397,12,474,0,f,,OP055,2026-04-27 18:34:50.227774,f
29785,2024-11-05,mañana,B,control_calidad,385,30,356,9,t,falta_material,OP016,2026-04-27 18:34:50.227774,f
17577,2023-03-05,tarde,B,mecanizado,293,,343,33,t,falta_material,OP023,2026-04-27 18:34:50.227774,f
96554,2023-12-02,tarde,C,expedicion,418,7,236,0,f,,OP035,2026-04-27 18:34:50.227774,f
48761,2024-06-22,noche,A,control_calidad,439,34,273,0,f,,OP021,2026-04-27 18:34:50.227774,f
99243,2023-12-15,tarde,A,control_calidad,501,38,349,0,f,,OP036,2026-04-27 18:34:50.227774,f
49888,2023-04-19,tarde,A,mecanizado,234,15,409,0,f,,,2026-04-27 18:34:50.227774,f
51116,2024-06-24,tarde,B,expedicion,552,,225,0,f,,OP004,2026-04-27 18:34:50.227774,f
11035,2024-08-02,noche,B,expedicion,450,9,249,0,f,,OP031,2026-04-27 18:34:50.227774,f
79178,2023-05-09,noche,C,tratamiento_termico,257,,384,0,f,,OP008,2026-04-27 18:34:50.227774,f
29249,2024-06-06,tarde,B,control_calidad,601,67,250,0,f,,OP003,2026-04-27 18:34:50.227774,f
68482,2023-05-26,tarde,C,tratamiento_termico,429,25,418,22,t,error_operario,OP007,2026-04-27 18:34:50.227774,f
55252,2024-01-21,tarde,A,corte,375,10,476,0,f,,OP063,2026-04-27 18:34:50.227774,f
21046,2023-01-16,mañana,C,control_calidad,491,44,304,22,t,fallo_maquina,OP055,2026-04-27 18:34:50.227774,f
21046,2023-01-16,mañana,C,control_calidad,491,44,304,22,t,fallo_maquina,OP055,2026-04-27 18:34:50.227774,f
22166,2023-08-29,mañana,B,mecanizado,399,29,387,0,f,,OP064,2026-04-27 18:34:50.227774,f
50927,2023-11-20,tarde,A,expedicion,283,5,235,0,f,,OP020,2026-04-27 18:34:50.227774,f
13655,2023-11-25,tarde,B,mecanizado,284,17,421,17,t,error_operario,OP080,2026-04-27 18:34:50.227774,f
80770,2023-06-27,tarde,A,tratamiento_termico,424,10,354,0,f,,OP062,2026-04-27 18:34:50.227774,f
41632,2024-03-24,tarde,B,corte,380,9,415,0,f,,OP061,2026-04-27 18:34:50.227774,f
49838,2024-04-16,tarde,A,mecanizado,291,12,445,11,t,fallo_maquina,,2026-04-27 18:34:50.227774,f
76227,2024-08-28,mañana,B,mecanizado,322,13,467,21,t,mantenimiento,OP032,2026-04-27 18:34:50.227774,f
17857,2023-07-26,noche,A,mecanizado,380,24,505,21,t,fallo_maquina,OP069,2026-04-27 18:34:50.227774,f
44046,2024-03-30,tarde,A,mecanizado,294,17,463,0,f,,OP003,2026-04-27 18:34:50.227774,f
56461,2024-07-23,noche,C,mecanizado,179,10,393,0,f,,OP056,2026-04-27 18:34:50.227774,f
95322,2024-09-16,mañana,C,tratamiento_termico,278,19,389,0,f,,OP075,2026-04-27 18:34:50.227774,f
68816,2024-03-14,mañana,B,mecanizado,298,10,447,69,t,mantenimiento,OP064,2026-04-27 18:34:50.227774,f
10683,2024-03-01,mañana,B,mecanizado,254,17,488,0,f,,OP015,2026-04-27 18:34:50.227774,f
40945,2024-01-25,noche,C,control_calidad,299,15,461,0,f,,OP061,2026-04-27 18:34:50.227774,f
86230,2024-06-10,mañana,A,corte,441,13,383,8,t,error_operario,OP031,2026-04-27 18:34:50.227774,f
92279,2024-05-27,tarde,A,control_calidad,347,14,395,0,f,,OP056,2026-04-27 18:34:50.227774,f
88059,2024-02-19,tarde,B,expedicion,603,13,267,0,f,,OP047,2026-04-27 18:34:50.227774,f
85073,2024-03-08,mañana,C,tratamiento_termico,348,15,371,0,f,,OP079,2026-04-27 18:34:50.227774,f
59501,2024-10-09,noche,C,expedicion,390,11,250,0,f,,OP043,2026-04-27 18:34:50.227774,f
42457,2023-04-06,noche,A,control_calidad,543,38,240,0,f,,OP056,2026-04-27 18:34:50.227774,f
77692,2023-03-04,noche,B,tratamiento_termico,292,10,437,4,t,fallo_maquina,OP066,2026-04-27 18:34:50.227774,f
57352,2024-12-08,noche,A,corte,281,12,599,27,t,fallo_maquina,OP076,2026-04-27 18:34:50.227774,f
29209,2023-02-02,mañana,C,mecanizado,336,10,520,120,t,fallo_maquina,OP069,2026-04-27 18:34:50.227774,f
64008,2024-02-17,tarde,B,expedicion,572,6,249,0,f,,OP049,2026-04-27 18:34:50.227774,f
18151,2023-09-16,mañana,B,tratamiento_termico,418,20,387,0,f,,OP026,2026-04-27 18:34:50.227774,f
68479,2024-03-03,tarde,B,expedicion,518,9,207,0,f,,OP047,2026-04-27 18:34:50.227774,f
98712,2023-10-18,tarde,A,corte,233,6,474,25,t,fallo_maquina,OP024,2026-04-27 18:34:50.227774,f
87101,2023-11-28,noche,A,control_calidad,450,39,303,0,f,,OP072,2026-04-27 18:34:50.227774,f
61744,2023-04-24,noche,A,mecanizado,217,13,516,0,f,,OP075,2026-04-27 18:34:50.227774,f
86585,2024-04-23,tarde,C,tratamiento_termico,299,17,365,0,f,error_operario,OP017,2026-04-27 18:34:50.227774,f
65498,2024-01-22,noche,A,corte,425,13,506,23,t,error_operario,OP066,2026-04-27 18:34:50.227774,f
65498,2024-01-22,noche,A,corte,425,13,506,23,t,error_operario,OP066,2026-04-27 18:34:50.227774,f
74165,2024-11-21,mañana,B,control_calidad,427,38,277,6,t,error_operario,OP005,2026-04-27 18:34:50.227774,f
64646,2023-03-27,noche,B,tratamiento_termico,258,8,387,0,f,,OP006,2026-04-27 18:34:50.227774,f
28919,2023-02-12,mañana,B,tratamiento_termico,329,6,369,0,f,,OP057,2026-04-27 18:34:50.227774,f
73539,2023-10-15,noche,A,control_calidad,394,23,397,0,f,,OP015,2026-04-27 18:34:50.227774,f
77264,2023-01-04,mañana,B,corte,290,13,460,0,f,,OP073,2026-04-27 18:34:50.227774,f
25474,2024-01-02,mañana,B,corte,416,13,488,0,f,,OP061,2026-04-27 18:34:50.227774,f
69694,2023-02-23,mañana,A,mecanizado,275,11,444,0,f,,OP069,2026-04-27 18:34:50.227774,f
30557,2023-04-28,tarde,C,control_calidad,402,34,304,26,f,,OP014,2026-04-27 18:34:50.227774,f
58409,2024-01-30,noche,A,mecanizado,277,13,492,0,f,,OP064,2026-04-27 18:34:50.227774,f
25566,2023-03-31,noche,A,mecanizado,273,23,402,0,f,,OP043,2026-04-27 18:34:50.227774,f
63558,2023-08-25,noche,B,mecanizado,240,5,467,0,f,,OP015,2026-04-27 18:34:50.227774,f
63558,2023-08-25,noche,B,mecanizado,240,5,467,0,f,,OP015,2026-04-27 18:34:50.227774,f
58442,2023-01-26,noche,B,expedicion,381,10,222,0,f,,OP065,2026-04-27 18:34:50.227774,f
15279,2023-11-21,noche,B,corte,315,8,571,0,f,,OP075,2026-04-27 18:34:50.227774,f
25432,2023-10-03,tarde,C,control_calidad,521,47,293,0,f,,OP074,2026-04-27 18:34:50.227774,f
73691,2023-08-01,noche,A,control_calidad,350,30,258,0,f,,OP057,2026-04-27 18:34:50.227774,f
73691,2023-08-01,noche,A,control_calidad,350,30,258,0,f,,OP057,2026-04-27 18:34:50.227774,f
87283,2024-12-30,tarde,B,expedicion,388,8,263,0,f,,OP037,2026-04-27 18:34:50.227774,f
49998,2023-09-09,mañana,A,corte,388,9,496,0,f,,OP034,2026-04-27 18:34:50.227774,f
38256,2024-12-26,mañana,A,tratamiento_termico,419,23,391,0,f,,OP064,2026-04-27 18:34:50.227774,f
15856,2023-03-05,mañana,C,corte,454,16,528,0,f,fallo_maquina,OP013,2026-04-27 18:34:50.227774,f
85112,2024-05-04,noche,C,control_calidad,310,14,327,0,f,,OP071,2026-04-27 18:34:50.227774,f
69293,2023-08-09,noche,A,mecanizado,256,9,444,0,f,,OP024,2026-04-27 18:34:50.227774,f
59454,2023-12-31,noche,C,mecanizado,260,6,449,143,t,fallo_maquina,OP080,2026-04-27 18:34:50.227774,f
89391,2023-09-15,mañana,A,mecanizado,369,12,400,0,f,,OP029,2026-04-27 18:34:50.227774,f
28156,2023-06-16,noche,C,control_calidad,216,14,492,0,f,,OP072,2026-04-27 18:34:50.227774,f
70415,2024-12-15,mañana,B,expedicion,360,10,217,0,f,,OP016,2026-04-27 18:34:50.227774,f
91889,2023-05-22,mañana,B,mecanizado,226,7,330,0,f,,OP073,2026-04-27 18:34:50.227774,f
61825,2024-02-01,tarde,B,tratamiento_termico,384,10,361,0,f,,OP007,2026-04-27 18:34:50.227774,f
16005,2023-10-28,mañana,C,expedicion,383,19,516,0,f,,OP073,2026-04-27 18:34:50.227774,f
94661,2023-03-14,tarde,C,corte,329,4,555,0,f,,OP006,2026-04-27 18:34:50.227774,f
31707,2024-02-10,mañana,A,corte,306,16,347,0,f,,OP056,2026-04-27 18:34:50.227774,f
84972,2024-03-16,tarde,B,control_calidad,475,33,256,54,t,error_operario,OP007,2026-04-27 18:34:50.227774,f
50481,2023-04-20,mañana,C,control_calidad,,7,313,26,f,,OP023,2026-04-27 18:34:50.227774,f
26224,2024-07-13,mañana,A,control_calidad,272,18,292,12,f,,OP039,2026-04-27 18:34:50.227774,f
21161,2024-11-11,tarde,B,expedicion,432,6,251,0,f,,OP062,2026-04-27 18:34:50.227774,f
91094,2023-11-20,mañana,B,corte,399,18,399,0,f,,OP062,2026-04-27 18:34:50.227774,f
78387,2023-09-20,mañana,B,corte,244,19,463,0,f,,OP045,2026-04-27 18:34:50.227774,f
72368,2024-07-06,tarde,A,control_calidad,610,49,325,4,t,mantenimiento,OP028,2026-04-27 18:34:50.227774,f
12446,2024-01-01,mañana,A,tratamiento_termico,393,16,317,0,f,mantenimiento,OP013,2026-04-27 18:34:50.227774,f
79711,2023-11-03,noche,C,mecanizado,248,13,465,0,f,,OP052,2026-04-27 18:34:50.227774,f
12486,2023-04-16,noche,A,tratamiento_termico,391,13,337,37,t,fallo_maquina,OP008,2026-04-27 18:34:50.227774,f
36975,2023-06-01,noche,A,tratamiento_termico,269,9,433,5,f,,OP0066,2026-04-27 18:34:50.227774,f
85963,2024-08-27,noche,C,control_calidad,506,45,371,0,f,,OP024,2026-04-27 18:34:50.227774,f
79932,2023-07-30,noche,C,control_calidad,382,34,311,0,f,,OP0045,2026-04-27 18:34:50.227774,f
62664,2023-12-02,noche,B,corte,346,13,424,1,t,error_operario,OP072,2026-04-27 18:34:50.227774,f
74418,2023-12-14,noche,C,control_calidad,373,32,362,0,f,,OP074,2026-04-27 18:34:50.227774,f
13049,2023-05-14,noche,B,mecanizado,275,11,413,0,f,,OP036,2026-04-27 18:34:50.227774,f
33659,2023-11-29,tarde,A,mecanizado,298,11,,0,f,,OP016,2026-04-27 18:34:50.227774,f
79193,2024-07-01,mañana,C,expedicion,302,13,437,0,f,,,2026-04-27 18:34:50.227774,f
43708,2024-02-07,mañana,A,corte,,8,510,11,t,error_operario,OP007,2026-04-27 18:34:50.227774,f
23019,2024-06-23,noche,C,expedicion,276,9,464,0,f,,OP023,2026-04-27 18:34:50.227774,f
47401,2024-01-30,noche,A,mecanizado,224,11,361,240,t,mantenimiento,OP047,2026-04-27 18:34:50.227774,f
43496,2024-06-19,tarde,A,control_calidad,351,30,258,0,f,,OP006,2026-04-27 18:34:50.227774,f
30214,2023-08-04,mañana,B,mecanizado,300,24,446,16,t,falta_material,OP078,2026-04-27 18:34:50.227774,f
17721,2024-08-10,mañana,C,control_calidad,250,9,362,0,f,,OP041,2026-04-27 18:34:50.227774,f
52636,2024-03-02,noche,B,corte,438,11,460,0,f,,OP048,2026-04-27 18:34:50.227774,f
17667,2024-04-06,tarde,C,tratamiento_termico,391,15,425,0,f,,OP028,2026-04-27 18:34:50.227774,f
22942,2023-12-28,noche,C,mecanizado,,,389,0,f,,OP075,2026-04-27 18:34:50.227774,f
43807,2023-02-08,mañana,B,tratamiento_termico,332,18,349,0,f,,OP037,2026-04-27 18:34:50.227774,f
25855,2024-09-18,tarde,C,tratamiento_termico,457,18,317,61,t,error_operario,OP034,2026-04-27 18:34:50.227774,f
41407,2024-03-22,mañana,B,mecanizado,248,17,561,57,t,falta_material,OP009,2026-04-27 18:34:50.227774,f
76666,2024-09-20,mañana,A,control_calidad,391,31,337,16,t,mantenimiento,OP051,2026-04-27 18:34:50.227774,f
60469,2023-09-08,noche,A,tratamiento_termico,237,10,468,0,f,,OP064,2026-04-27 18:34:50.227774,f
45296,2023-02-26,mañana,B,corte,494,15,462,0,f,,OP032,2026-04-27 18:34:50.227774,f
70925,2023-08-05,mañana,A,expedicion,362,29,504,0,f,,OP015,2026-04-27 18:34:50.227774,f
18579,2023-06-01,mañana,A,expedicion,449,5,220,0,f,,OP048,2026-04-27 18:34:50.227774,f
63411,2023-11-16,tarde,C,control_calidad,472,32,260,0,f,,OP001,2026-04-27 18:34:50.227774,f
12440,2024-11-13,mañana,B,mecanizado,293,16,441,0,f,,OP050,2026-04-27 18:34:50.227774,f
86830,2024-03-26,tarde,B,control_calidad,600,47,305,0,f,,OP040,2026-04-27 18:34:50.227774,f
42285,2023-04-03,mañana,A,control_calidad,558,57,329,0,f,,OP058,2026-04-27 18:34:50.227774,f
49926,2024-12-20,tarde,C,corte,372,19,496,32,t,falta_material,OP042,2026-04-27 18:34:50.227774,f
68455,2023-04-20,tarde,C,expedicion,579,12,241,0,f,,OP073,2026-04-27 18:34:50.227774,f
93335,2024-08-22,mañana,A,corte,461,13,510,0,f,,OP036,2026-04-27 18:34:50.227774,f
28660,2023-05-13,mañana,B,mecanizado,289,12,432,0,f,,OP046,2026-04-27 18:34:50.227774,f
32044,2023-09-03,noche,B,mecanizado,291,13,417,0,f,,OP062,2026-04-27 18:34:50.227774,f
82764,2024-03-12,mañana,A,control_calidad,466,36,305,0,f,,OP032,2026-04-27 18:34:50.227774,f
10131,2023-01-02,mañana,C,control_calidad,592,49,322,0,f,,OP047,2026-04-27 18:34:50.227774,f
91360,2024-10-23,tarde,C,control_calidad,507,40,301,0,f,,OP038,2026-04-27 18:34:50.227774,f
91360,2024-10-23,tarde,C,control_calidad,507,40,301,0,f,,OP038,2026-04-27 18:34:50.227774,f
91360,2024-10-23,tarde,C,control_calidad,507,40,301,0,f,,OP038,2026-04-27 18:34:50.227774,f
31939,2024-07-13,tarde,B,tratamiento_termico,355,,298,0,f,,OP071,2026-04-27 18:34:50.227774,f
42884,2024-01-18,noche,B,control_calidad,430,40,306,0,f,,OP022,2026-04-27 18:34:50.227774,f
59827,2024-07-29,mañana,,expedicion,427,14,236,0,f,,OP053,2026-04-27 18:34:50.227774,f
92864,2023-10-01,mañana,C,tratamiento_termico,416,20,415,0,f,,OP019,2026-04-27 18:34:50.227774,f
76889,2024-10-07,mañana,B,mecanizado,298,15,466,30,t,mantenimiento,OP017,2026-04-27 18:34:50.227774,f
31157,2023-01-06,noche,C,mecanizado,272,11,552,0,f,,OP059,2026-04-27 18:34:50.227774,f
83804,2024-06-15,noche,A,expedicion,400,8,230,1,t,fallo_maquina,OP037,2026-04-27 18:34:50.227774,f
21759,2023-01-09,noche,C,tratamiento_termico,312,16,278,0,f,,OP021,2026-04-27 18:34:50.227774,f
26118,2024-08-20,noche,A,control_calidad,411,23,305,0,f,,OP052,2026-04-27 18:34:50.227774,f
66618,2024-07-03,noche,C,corte,362,16,527,0,f,,OP020,2026-04-27 18:34:50.227774,f
51720,2024-01-10,mañana,B,tratamiento_termico,382,20,353,0,f,,OP022,2026-04-27 18:34:50.227774,f
54909,2024-08-07,tarde,C,expedicion,639,5,254,0,f,,OP024,2026-04-27 18:34:50.227774,f
69338,2023-10-03,tarde,B,mecanizado,318,20,420,0,f,,OP055,2026-04-27 18:34:50.227774,f
96805,2024-02-21,tarde,C,control_calidad,407,31,323,0,f,,OP020,2026-04-27 18:34:50.227774,f
54778,2023-07-27,noche,A,expedicion,398,7,280,0,f,,OP025,2026-04-27 18:34:50.227774,f
88579,2024-04-07,noche,B,mecanizado,190,20,505,0,f,,OP026,2026-04-27 18:34:50.227774,f
27527,2023-12-04,noche,B,corte,438,12,561,0,f,,OP067,2026-04-27 18:34:50.227774,f
10268,2024-04-24,tarde,C,tratamiento_termico,,6,409,0,f,,OP009,2026-04-27 18:34:50.227774,f
10560,2024-02-12,noche,C,expedicion,377,12,252,0,f,,OP054,2026-04-27 18:34:50.227774,f
98172,2024-12-28,mañana,A,corte,357,15,492,0,f,,OP040,2026-04-27 18:34:50.227774,f
82848,2024-10-18,mañana,B,corte,345,9,433,0,f,,OP044,2026-04-27 18:34:50.227774,f
18526,2024-06-03,mañana,C,control_calidad,507,32,319,18,t,desconocido,,2026-04-27 18:34:50.227774,f
80381,2024-10-31,tarde,C,corte,349,14,392,0,f,,OP067,2026-04-27 18:34:50.227774,f
80381,2024-10-31,tarde,C,corte,349,14,392,0,f,,OP067,2026-04-27 18:34:50.227774,f
86569,2023-09-24,noche,C,expedicion,442,12,238,16,t,mantenimiento,OP047,2026-04-27 18:34:50.227774,f
79615,2023-05-08,tarde,C,corte,490,21,497,47,t,mantenimiento,OP043,2026-04-27 18:34:50.227774,f
76562,2023-09-08,tarde,B,control_calidad,476,33,242,0,f,falta_material,OP073,2026-04-27 18:34:50.227774,f
34356,2024-10-11,tarde,A,mecanizado,238,13,446,0,f,,OP019,2026-04-27 18:34:50.227774,f
30676,2024-01-20,noche,,control_calidad,479,44,305,0,f,,OP075,2026-04-27 18:34:50.227774,f
90173,2023-03-08,noche,C,control_calidad,385,,243,0,f,,OP073,2026-04-27 18:34:50.227774,f
95717,2023-02-09,mañana,,control_calidad,563,41,264,0,f,,OP024,2026-04-27 18:34:50.227774,f
97538,2023-07-28,tarde,,corte,491,12,338,7,t,error_operario,OP077,2026-04-27 18:34:50.227774,f
49240,2023-08-17,mañana,B,control_calidad,485,43,298,0,f,,OP033,2026-04-27 18:34:50.227774,f
27601,2023-12-03,tarde,C,tratamiento_termico,438,21,398,0,f,,OP050,2026-04-27 18:34:50.227774,f
58393,2024-01-30,noche,,corte,367,11,619,0,f,,OP064,2026-04-27 18:34:50.227774,f
74091,2023-03-25,noche,B,control_calidad,355,18,559,37,t,mantenimiento,OP033,2026-04-27 18:34:50.227774,f
80533,2023-01-20,tarde,,corte,463,10,440,0,f,,OP033,2026-04-27 18:34:50.227774,f
95078,2024-01-03,tarde,C,corte,384,21,454,0,f,,OP012,2026-04-27 18:34:50.227774,f
80601,2024-02-29,tarde,C,mecanizado,393,14,408,0,f,,OP070,2026-04-27 18:34:50.227774,f
26176,2023-12-07,noche,C,expedicion,357,9,341,0,f,,OP023,2026-04-27 18:34:50.227774,f
59332,2023-04-11,mañana,B,control_calidad,493,48,225,39,t,fallo_maquina,OP047,2026-04-27 18:34:50.227774,f
56919,2023-08-22,mañana,B,expedicion,391,6,217,0,f,,OP033,2026-04-27 18:34:50.227774,f
11105,2024-11-11,mañana,A,mecanizado,252,11,371,29,t,falta_material,OP076,2026-04-27 18:34:50.227774,f
58559,2023-09-24,noche,,corte,,,583,0,f,,OP016,2026-04-27 18:34:50.227774,f
68271,2024-12-02,tarde,B,corte,547,10,539,0,f,falta_material,OP046,2026-04-27 18:34:50.227774,f
56900,2024-09-25,mañana,A,corte,477,19,,0,f,,OP005,2026-04-27 18:34:50.227774,f
38986,2024-08-31,noche,C,tratamiento_termico,305,9,384,0,f,,OP022,2026-04-27 18:34:50.227774,f
74724,2023-06-08,noche,A,expedicion,316,12,504,0,f,,OP018,2026-04-27 18:34:50.227774,f
14822,2023-05-18,mañana,A,mecanizado,389,21,405,,t,mantenimiento,OP048,2026-04-27 18:34:50.227774,f
89433,2024-06-17,noche,C,corte,342,,587,0,f,,OP025,2026-04-27 18:34:50.227774,f
35701,2024-01-09,noche,C,tratamiento_termico,302,15,333,0,f,,OP053,2026-04-27 18:34:50.227774,f
93681,2023-04-25,mañana,A,mecanizado,357,15,328,42,t,falta_material,OP065,2026-04-27 18:34:50.227774,f
46352,2024-02-04,tarde,A,corte,467,19,491,0,f,,OP028,2026-04-27 18:34:50.227774,f
74751,2024-02-16,noche,B,expedicion,457,9,291,0,f,,OP044,2026-04-27 18:34:50.227774,f
35397,2024-01-19,mañana,C,expedicion,555,16,204,0,f,,OP039,2026-04-27 18:34:50.227774,f
84148,2023-10-10,tarde,A,expedicion,333,6,217,0,f,,OP031,2026-04-27 18:34:50.227774,f
89032,2024-04-18,mañana,C,mecanizado,265,13,414,30,t,falta_material,,2026-04-27 18:34:50.227774,f
18566,2023-06-16,mañana,B,corte,293,9,546,52,t,error_operario,OP079,2026-04-27 18:34:50.227774,f
84698,2023-04-07,tarde,A,corte,,,455,10,f,,OP072,2026-04-27 18:34:50.227774,f
78561,2024-10-19,mañana,A,expedicion,435,4,233,0,f,,,2026-04-27 18:34:50.227774,f
45956,2024-05-04,noche,C,expedicion,387,9,293,0,f,,OP021,2026-04-27 18:34:50.227774,f
98864,2023-08-15,mañana,B,expedicion,482,13,255,0,f,,OP058,2026-04-27 18:34:50.227774,f
98864,2023-08-15,mañana,B,expedicion,482,13,255,0,f,,OP058,2026-04-27 18:34:50.227774,f
90538,2024-11-14,mañana,A,control_calidad,,,306,0,f,mantenimiento,OP032,2026-04-27 18:34:50.227774,f
10256,2023-06-07,tarde,C,expedicion,531,4,187,0,f,,OP048,2026-04-27 18:34:50.227774,f
95200,2024-09-23,mañana,C,tratamiento_termico,322,13,384,0,f,,OP079,2026-04-27 18:34:50.227774,f
52336,2024-03-18,noche,A,tratamiento_termico,283,11,384,0,f,,OP043,2026-04-27 18:34:50.227774,f
63330,2024-03-15,tarde,A,tratamiento_termico,358,8,327,0,f,,OP075,2026-04-27 18:34:50.227774,f
99151,2023-12-28,tarde,C,control_calidad,509,39,265,0,f,,OP073,2026-04-27 18:34:50.227774,f
74955,2023-08-04,mañana,,mecanizado,353,20,432,6,t,mantenimiento,,2026-04-27 18:34:50.227774,f
15697,2023-08-27,tarde,C,mecanizado,439,14,444,58,t,error_operario,OP024,2026-04-27 18:34:50.227774,f
39431,2023-07-24,mañana,A,tratamiento_termico,378,20,434,0,f,,OP065,2026-04-27 18:34:50.227774,f
65058,2023-01-09,tarde,A,expedicion,518,12,257,0,f,,OP048,2026-04-27 18:34:50.227774,f
51450,2024-04-10,tarde,B,corte,335,14,393,0,f,fallo_maquina,OP023,2026-04-27 18:34:50.227774,f
84949,2024-07-14,tarde,C,expedicion,,,263,0,f,,OP0007,2026-04-27 18:34:50.227774,f
39573,2024-06-03,noche,B,control_calidad,306,21,308,0,f,,,2026-04-27 18:34:50.227774,f
65550,2024-09-04,tarde,B,corte,281,9,415,0,f,,OP051,2026-04-27 18:34:50.227774,f
42765,2023-10-06,tarde,A,mecanizado,273,11,465,0,f,,OP001,2026-04-27 18:34:50.227774,f
92050,2024-10-14,noche,B,corte,458,9,553,14,t,fallo_maquina,OP022,2026-04-27 18:34:50.227774,f
13653,2023-03-30,mañana,C,control_calidad,444,39,270,14,t,mantenimiento,OP060,2026-04-27 18:34:50.227774,f
63884,2023-09-24,mañana,A,expedicion,512,12,221,27,t,desconocido,OP062,2026-04-27 18:34:50.227774,f
69914,2024-09-04,mañana,B,corte,461,13,600,0,f,,OP015,2026-04-27 18:34:50.227774,f
13148,2024-06-17,noche,B,corte,286,18,440,0,f,,OP028,2026-04-27 18:34:50.227774,f
92090,2023-09-15,noche,C,expedicion,439,5,304,0,f,,OP051,2026-04-27 18:34:50.227774,f
42821,2023-01-28,noche,B,tratamiento_termico,322,17,387,10,t,falta_material,OP014,2026-04-27 18:34:50.227774,f
72072,2023-08-01,tarde,A,expedicion,438,8,205,0,f,,OP019,2026-04-27 18:34:50.227774,f
54669,2023-06-02,mañana,C,control_calidad,457,46,293,0,f,,OP0008,2026-04-27 18:34:50.227774,f
53724,2024-01-17,mañana,C,expedicion,448,8,223,0,f,,OP074,2026-04-27 18:34:50.227774,f
41030,2023-08-17,mañana,C,tratamiento_termico,365,18,355,0,f,,OP034,2026-04-27 18:34:50.227774,f
22539,2023-01-14,noche,C,tratamiento_termico,273,16,473,0,f,,OP034,2026-04-27 18:34:50.227774,f
85882,2023-10-15,noche,B,corte,313,5,480,0,f,,OP003,2026-04-27 18:34:50.227774,f
17954,2023-02-16,mañana,B,expedicion,484,8,275,1,f,,OP060,2026-04-27 18:34:50.227774,f
59465,2024-06-11,mañana,A,tratamiento_termico,340,14,340,0,f,,OP025,2026-04-27 18:34:50.227774,f
59465,2024-06-11,mañana,A,tratamiento_termico,340,14,340,0,f,,OP025,2026-04-27 18:34:50.227774,f
18523,2024-03-10,noche,B,tratamiento_termico,322,13,378,0,f,,OP070,2026-04-27 18:34:50.227774,f
18126,2023-11-23,tarde,B,mecanizado,284,11,306,0,f,,OP070,2026-04-27 18:34:50.227774,f
67923,2024-04-29,tarde,A,tratamiento_termico,368,13,394,0,f,,OP066,2026-04-27 18:34:50.227774,f
90050,2024-02-08,mañana,B,corte,413,20,483,0,f,,OP047,2026-04-27 18:34:50.227774,f
18623,2023-05-17,tarde,A,mecanizado,243,9,414,0,f,,OP022,2026-04-27 18:34:50.227774,f
48655,2024-04-22,tarde,C,corte,431,13,533,0,f,,,2026-04-27 18:34:50.227774,f
62649,2024-04-26,tarde,B,tratamiento_termico,391,15,323,0,f,,OP067,2026-04-27 18:34:50.227774,f
88587,2023-12-22,tarde,B,corte,427,10,421,58,t,error_operario,OP036,2026-04-27 18:34:50.227774,f
91789,2024-04-24,mañana,C,corte,416,15,438,10,t,fallo_maquina,OP030,2026-04-27 18:34:50.227774,f
91163,2023-04-07,mañana,B,mecanizado,289,13,381,34,t,error_operario,OP064,2026-04-27 18:34:50.227774,f
95317,2023-07-18,mañana,B,tratamiento_termico,416,12,403,50,t,falta_material,OP024,2026-04-27 18:34:50.227774,f
13404,2024-01-01,tarde,B,corte,442,13,498,0,f,,OP046,2026-04-27 18:34:50.227774,f
53017,2023-10-09,tarde,A,expedicion,312,10,209,25,f,,OP023,2026-04-27 18:34:50.227774,f
24156,2024-10-04,mañana,A,control_calidad,527,50,306,0,f,,OP075,2026-04-27 18:34:50.227774,f
